age,workclass,education,sex_0,sex_1,hours_per_week,USA_born,label,education_encoded,race_Amer-Indian-Eskimo,race_Asian-Pac-Islander,race_Black,race_Other,race_White
48.0,Private,Bachelors,0,1,40.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
21.0,Private,Some-college,1,0,25.0,1.0,<=50K,6.0,0.0,1.0,0.0,0.0,0.0
31.0,Private,High-school,0,1,45.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
55.0,Private,High-school,0,1,40.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
24.0,Private,Some-college,1,0,40.0,0.0,<=50K,6.0,0.0,1.0,0.0,0.0,0.0
43.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
41.0,Self-emp-inc,Some-college,0,1,54.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
26.0,Private,Bachelors,0,1,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
34.0,Private,Masters,0,1,35.0,0.0,>50K,8.0,0.0,1.0,0.0,0.0,0.0
36.0,Self-emp-not-inc,Bachelors,1,0,40.0,1.0,>50K,7.0,0.0,0.0,1.0,0.0,0.0
22.0,Private,Some-college,0,1,15.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
24.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
77.0,Self-emp-not-inc,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
22.0,Private,Some-middle-school,1,0,40.0,0.0,<=50K,2.0,0.0,0.0,0.0,0.0,1.0
29.0,Private,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
62.0,Private,High-school,1,0,24.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
39.0,Self-emp-not-inc,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
43.0,Private,Some-college,0,1,50.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
35.0,Private,High-school,0,1,45.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
29.0,Private,Some-high-school,1,0,40.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
76.0,Self-emp-not-inc,Masters,0,1,10.0,1.0,<=50K,8.0,0.0,0.0,0.0,0.0,1.0
63.0,Self-emp-not-inc,High-school,0,1,45.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
43.0,Private,Some-college,1,0,50.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
58.0,Self-emp-not-inc,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
66.0,Private,High-school,0,1,55.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
41.0,Private,Some-college,0,1,45.0,1.0,<=50K,6.0,0.0,0.0,1.0,0.0,0.0
26.0,Private,Bachelors,0,1,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
55.0,Local-gov,Some-high-school,0,1,40.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
53.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
17.0,Private,Some-middle-school,0,1,48.0,0.0,<=50K,2.0,0.0,0.0,0.0,0.0,1.0
30.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
49.0,Private,Masters,0,1,60.0,1.0,<=50K,8.0,0.0,0.0,0.0,0.0,1.0
19.0,Private,High-school,0,1,30.0,0.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
45.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
36.0,State-gov,High-school,0,1,40.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
33.0,Private,High-school,0,1,20.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
22.0,State-gov,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,1.0,0.0,0.0
43.0,Self-emp-not-inc,Bachelors,0,1,42.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
31.0,Private,Bachelors,0,1,25.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
33.0,Private,Bachelors,0,1,40.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
26.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
33.0,Private,Bachelors,0,1,40.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
46.0,Local-gov,Some-high-school,0,1,30.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
38.0,Federal-gov,High-school,0,1,40.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
65.0,Private,Some-high-school,0,1,40.0,1.0,<=50K,4.0,0.0,0.0,0.0,1.0,0.0
42.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
26.0,Self-emp-not-inc,Some-high-school,0,1,40.0,0.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
36.0,Private,Some-high-school,1,0,24.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
62.0,Private,Masters,0,1,40.0,1.0,>50K,8.0,0.0,0.0,0.0,0.0,1.0
43.0,Private,Bachelors,0,1,45.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
43.0,Private,Bachelors,0,1,45.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
22.0,Private,High-school,0,1,55.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
28.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
56.0,Self-emp-not-inc,Some-college,0,1,45.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
57.0,Private,Bachelors,1,0,45.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
39.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
26.0,Federal-gov,Some-college,1,0,15.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
17.0,Private,Some-high-school,0,1,10.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
45.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
44.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
20.0,Local-gov,Some-college,1,0,10.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
33.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
23.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
46.0,Self-emp-not-inc,Masters,0,1,30.0,1.0,<=50K,8.0,0.0,0.0,0.0,0.0,1.0
38.0,Private,High-school,0,1,50.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
54.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
46.0,Private,Some-middle-school,1,0,45.0,1.0,<=50K,2.0,0.0,0.0,0.0,0.0,1.0
25.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
46.0,Private,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
36.0,Local-gov,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
23.0,Private,High-school,1,0,25.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
29.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
44.0,Private,Some-college,1,0,6.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
19.0,Private,Some-college,1,0,16.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
19.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
35.0,Private,High-school,1,0,40.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
27.0,Private,Bachelors,0,1,50.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
34.0,State-gov,Bachelors,0,1,45.0,0.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
34.0,Private,High-school,1,0,35.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
44.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
45.0,Private,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
25.0,Private,Bachelors,0,1,55.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
52.0,Self-emp-inc,Bachelors,0,1,50.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
20.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
28.0,Private,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
50.0,State-gov,Bachelors,0,1,40.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
28.0,Private,Middle-school,0,1,40.0,0.0,<=50K,3.0,0.0,0.0,0.0,1.0,0.0
41.0,Private,Masters,0,1,65.0,1.0,>50K,8.0,0.0,0.0,0.0,0.0,1.0
28.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
46.0,Self-emp-not-inc,High-school,0,1,25.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
32.0,Private,Some-college,0,1,50.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
41.0,Local-gov,Some-college,1,0,24.0,1.0,<=50K,6.0,0.0,0.0,1.0,0.0,0.0
24.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
33.0,Private,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
46.0,Private,Doctorate,0,1,60.0,1.0,>50K,9.0,0.0,0.0,0.0,0.0,1.0
31.0,State-gov,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
35.0,Private,Some-high-school,0,1,50.0,1.0,>50K,4.0,0.0,0.0,0.0,0.0,1.0
52.0,Private,Elementary-school,0,1,40.0,0.0,<=50K,1.0,0.0,0.0,0.0,0.0,1.0
30.0,Private,Some-high-school,1,0,19.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
34.0,Local-gov,Some-high-school,0,1,40.0,1.0,<=50K,4.0,0.0,0.0,1.0,0.0,0.0
34.0,State-gov,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
20.0,Private,Some-college,0,1,30.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
17.0,Private,Some-high-school,0,1,18.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
32.0,State-gov,Bachelors,1,0,40.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
29.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
33.0,Private,Some-high-school,1,0,35.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
25.0,Private,High-school,0,1,60.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
36.0,Federal-gov,Masters,0,1,40.0,1.0,<=50K,8.0,0.0,0.0,0.0,0.0,1.0
23.0,Private,High-school,0,1,72.0,0.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
63.0,Self-emp-inc,High-school,0,1,40.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
47.0,Local-gov,Masters,0,1,40.0,1.0,<=50K,8.0,0.0,0.0,0.0,0.0,1.0
40.0,Self-emp-not-inc,Bachelors,1,0,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
27.0,Private,Some-college,0,1,40.0,0.0,<=50K,6.0,0.0,1.0,0.0,0.0,0.0
33.0,Private,Masters,0,1,50.0,1.0,>50K,8.0,0.0,0.0,0.0,0.0,1.0
34.0,Local-gov,High-school,0,1,60.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
34.0,Local-gov,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
23.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
42.0,Local-gov,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
29.0,Private,Bachelors,0,1,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
45.0,Private,High-school,1,0,28.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
24.0,Federal-gov,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
44.0,Private,Some-college,0,1,40.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
27.0,Private,Some-high-school,0,1,40.0,0.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
20.0,Private,Some-college,0,1,35.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
44.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
51.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,1.0,0.0,0.0,0.0,0.0
20.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
19.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
45.0,Self-emp-inc,Some-college,0,1,55.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
60.0,Private,High-school,0,1,40.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
44.0,Self-emp-not-inc,High-school,1,0,40.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
30.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
38.0,Private,Some-college,0,1,50.0,1.0,<=50K,6.0,0.0,0.0,1.0,0.0,0.0
23.0,Private,High-school,0,1,60.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
54.0,Local-gov,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
32.0,Private,Bachelors,0,1,50.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
50.0,Private,Elementary-school,0,1,40.0,1.0,<=50K,1.0,0.0,0.0,0.0,0.0,1.0
24.0,Private,Bachelors,1,0,20.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
37.0,Private,High-school,1,0,60.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
52.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
38.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
49.0,Private,Masters,0,1,45.0,1.0,>50K,8.0,0.0,0.0,0.0,0.0,1.0
30.0,Private,Bachelors,1,0,16.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
60.0,Private,Some-college,0,1,40.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
35.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
30.0,Private,High-school,0,1,60.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
46.0,Private,Bachelors,1,0,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
17.0,Private,Some-high-school,0,1,6.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
22.0,Private,Some-college,0,1,30.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
27.0,Private,Some-high-school,0,1,40.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
23.0,Private,High-school,1,0,35.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
43.0,Self-emp-not-inc,Some-college,0,1,20.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
28.0,State-gov,Bachelors,0,1,20.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
41.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
25.0,Private,Some-college,1,0,20.0,1.0,<=50K,6.0,0.0,0.0,1.0,0.0,0.0
59.0,Local-gov,High-school,0,1,45.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
45.0,Local-gov,Bachelors,1,0,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
38.0,Private,Bachelors,0,1,60.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
40.0,Private,High-school,1,0,35.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
46.0,Federal-gov,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
34.0,Private,High-school,1,0,25.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
33.0,Private,Bachelors,0,1,20.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
41.0,Private,High-school,1,0,36.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
20.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
23.0,Private,Some-middle-school,0,1,40.0,0.0,<=50K,2.0,0.0,0.0,0.0,0.0,1.0
26.0,Private,Some-college,1,0,35.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
23.0,Local-gov,High-school,0,1,40.0,0.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
62.0,Local-gov,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
52.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
58.0,Private,Some-college,1,0,42.0,0.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
25.0,Private,Bachelors,1,0,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
24.0,Private,Bachelors,0,1,40.0,1.0,<=50K,7.0,0.0,0.0,1.0,0.0,0.0
19.0,Private,Some-college,0,1,8.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
43.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
47.0,Local-gov,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
39.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
34.0,Private,Some-college,0,1,50.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
28.0,Private,High-school,0,1,45.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
25.0,Private,Some-college,1,0,20.0,1.0,<=50K,6.0,1.0,0.0,0.0,0.0,0.0
34.0,Private,Bachelors,0,1,50.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
38.0,Self-emp-inc,Bachelors,0,1,80.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
50.0,Private,High-school,0,1,50.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
24.0,Local-gov,Some-college,0,1,50.0,1.0,<=50K,6.0,0.0,0.0,1.0,0.0,0.0
37.0,Local-gov,Some-college,0,1,45.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
44.0,Private,Some-college,0,1,58.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
28.0,Private,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
42.0,Private,Bachelors,0,1,40.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
74.0,Private,Some-college,1,0,9.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
38.0,Self-emp-not-inc,High-school,0,1,50.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
44.0,Self-emp-not-inc,Masters,0,1,40.0,1.0,<=50K,8.0,0.0,0.0,0.0,0.0,1.0
44.0,Private,Some-high-school,1,0,46.0,0.0,<=50K,4.0,0.0,0.0,0.0,1.0,0.0
26.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
36.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
39.0,Local-gov,Some-high-school,0,1,50.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
57.0,Private,Elementary-school,1,0,30.0,1.0,<=50K,1.0,0.0,0.0,1.0,0.0,0.0
31.0,Self-emp-inc,Bachelors,1,0,45.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
44.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
29.0,Private,Doctorate,0,1,40.0,1.0,<=50K,9.0,0.0,0.0,0.0,0.0,1.0
30.0,Private,Some-college,1,0,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
27.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
27.0,Private,Some-college,0,1,50.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
32.0,Private,High-school,1,0,45.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
58.0,Private,Some-high-school,1,0,8.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
35.0,Local-gov,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
21.0,Private,High-school,0,1,36.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
28.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
46.0,Self-emp-not-inc,Some-college,0,1,50.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
36.0,Self-emp-not-inc,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
72.0,Private,Some-high-school,1,0,40.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
35.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
69.0,Private,Some-high-school,1,0,40.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
35.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
31.0,Private,High-school,1,0,20.0,0.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
34.0,Private,High-school,1,0,32.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
30.0,Private,Some-high-school,0,1,40.0,0.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
28.0,Private,Bachelors,0,1,55.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
54.0,Private,Bachelors,0,1,35.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
47.0,Private,Some-college,0,1,50.0,1.0,>50K,6.0,0.0,0.0,0.0,0.0,1.0
24.0,Private,High-school,1,0,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
52.0,Self-emp-not-inc,Bachelors,0,1,60.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
20.0,Private,High-school,0,1,48.0,1.0,<=50K,5.0,1.0,0.0,0.0,0.0,0.0
43.0,Self-emp-inc,Masters,0,1,45.0,1.0,<=50K,8.0,0.0,0.0,0.0,0.0,1.0
45.0,Private,Middle-school,1,0,40.0,0.0,<=50K,3.0,0.0,0.0,0.0,0.0,1.0
29.0,Self-emp-not-inc,High-school,0,1,35.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
47.0,Private,Masters,0,1,42.0,1.0,<=50K,8.0,0.0,0.0,0.0,0.0,1.0
24.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
51.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
17.0,Private,Some-high-school,0,1,12.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
27.0,Private,Doctorate,1,0,70.0,1.0,<=50K,9.0,0.0,0.0,0.0,0.0,1.0
29.0,Private,Bachelors,0,1,40.0,1.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
58.0,Local-gov,Bachelors,1,0,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
26.0,Self-emp-not-inc,Some-college,0,1,45.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
57.0,Private,High-school,0,1,40.0,1.0,>50K,5.0,0.0,0.0,0.0,0.0,1.0
59.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
27.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
31.0,Self-emp-not-inc,Bachelors,0,1,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
21.0,Private,Some-college,1,0,24.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
29.0,Private,Some-college,0,1,60.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
18.0,Private,Some-high-school,0,1,40.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
52.0,Private,Some-high-school,0,1,47.0,1.0,>50K,4.0,0.0,0.0,0.0,0.0,1.0
57.0,Self-emp-inc,Bachelors,0,1,80.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
60.0,Private,Middle-school,0,1,48.0,1.0,>50K,3.0,0.0,0.0,0.0,0.0,1.0
31.0,Private,Bachelors,0,1,40.0,0.0,>50K,7.0,0.0,0.0,0.0,0.0,1.0
23.0,Private,Bachelors,1,0,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
27.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,0.0,0.0,1.0
37.0,Private,Some-college,0,1,40.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
49.0,Private,Bachelors,1,0,45.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
32.0,Private,Bachelors,0,1,40.0,1.0,<=50K,7.0,0.0,0.0,0.0,0.0,1.0
19.0,Private,Some-college,0,1,28.0,1.0,<=50K,6.0,0.0,0.0,0.0,0.0,1.0
60.0,Private,Middle-school,1,0,40.0,1.0,<=50K,3.0,0.0,0.0,0.0,0.0,1.0
42.0,Local-gov,Some-high-school,0,1,40.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
48.0,Private,High-school,1,0,37.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
51.0,Private,Masters,0,1,40.0,1.0,>50K,8.0,0.0,0.0,0.0,0.0,1.0
29.0,Private,High-school,0,1,40.0,1.0,<=50K,5.0,1.0,0.0,0.0,0.0,0.0
36.0,Local-gov,High-school,0,1,40.0,1.0,<=50K,5.0,0.0,0.0,1.0,0.0,0.0
17.0,Private,Some-high-school,1,0,21.0,1.0,<=50K,4.0,0.0,0.0,0.0,0.0,1.0
52.0,Private,Masters,1,0,60.0,1.0,<=50K,8.0,0.0,0.0,0.0,0.0,1.0
